日期,target,trend_strength,trend_consistency,bollinger_width_pct,ma_slope,MACD,BIAS1,basis_rate,adjusted_basis,basis_ma20,basis_std20,basis_quantile,basis_regime,volume_log,持仓量,institution_position_change,（沪深300）换手率,OBV,cpi_yoy,ppi_yoy,cn_us_yield_spread,usdcnh_change_5d,即期汇率:美元兑离岸人民币(USDCNH),capital_inflow_log,liquidity_proxy,收盘价(元),涨跌幅,OBV_pct_change_5d,institution_position_change_log,basis_high_vol,obv_macd_interaction,OBV_diff_5d,OBV_lag5,volume_log_std_20d,basis_rate_diff_5d,volume_log_zscore_20d,basis_rate_pct_change_5d,capital_inflow_log_pct_change_5d,basis_rate_lag1,trend_strength_lag1,trend_strength_diff_5d,trend_strength_acceleration,capital_inflow_log_diff_5d,bollinger_width_pct_pct_change_5d,currency_basis_spread,basis_momentum,MACD_diff_10d,trend_reliability,basis_rate_lag5,capital_trend_align,basis_std20_log,持仓量_diff_10d,OBV_lag1,adjusted_basis_lag5,macro_basis_coupling,trend_strength_pct_change_5d,trend_strength_lag5,MACD_lag5,bollinger_width_pct_diff_5d,adjusted_basis_diff_10d,adjusted_basis_lag1,basis_rate_zscore_20d,trend_strength_momentum_3d,trend_strength_momentum_10d,MACD_momentum_3d,MACD_momentum_10d,MACD_acceleration,basis_rate_momentum_3d,basis_rate_momentum_10d,basis_rate_acceleration,BIAS1_momentum_3d,BIAS1_momentum_10d,BIAS1_acceleration,trend_strength_exp_mean_20,trend_strength_exp_std_20,MACD_exp_mean_20,MACD_exp_std_20,basis_rate_exp_mean_20,basis_rate_exp_std_20,BIAS1_exp_mean_20,BIAS1_exp_std_20,bollinger_width_pct_exp_mean_20,bollinger_width_pct_exp_std_20,up_days_5d,up_days_10d,up_days_20d,price_streak,cpi_yoy_x_trend_strength,cpi_yoy_x_MACD,cpi_yoy_x_basis_rate,volatility,high_volatility
2020-02-28,0,-0.6930381912941133,0.0,14.742643737011717,0.3414634146341463,3.415,-3.38,-0.3629833409750878,-0.1174386013067529,-13.1805,21.952881233990222,0.1833333333333333,0,11.91844597154387,104326,-0.3683101065698559,0.83,-50000.0,528.1767955801105,-2.209944751381232,1.5926,-5.134914701284576,6.97875,7.034539460284417,-50.0,3925.8,-0.0373,0.0869565217391303,-0.3135764796000254,-0.1174386013067529,-7.5521938400195554e-06,-4000.0,-46000.0,0.3086288994910386,-0.5820474490883951,1.600990975082465,-2.656973130383096,0.0386528034129922,-0.1736230320270734,0.3887864497767017,-2.0358601798204408,-3.2793829974295665,0.2617859114863385,-0.0787502901314199,0.6030372003483435,-0.0,4.1719,0.0,0.2190641081133073,0.0,3.133443472591286,47705.0,-48000.0,0.0699263120208296,-0.5780872688369249,-1.5161057811204626,1.3428219885263275,47.3439,-1.2602310309106688,-0.0904301484650819,-0.0584833961797175,-0.0245601471489673,-1.534245044987831,-0.7923373622113151,-38.1385,4.1719,-92.0297,-0.1966000521725616,-0.2643338103761621,-0.899761087800628,-3.37,-4.34,-5.48,0.008699466329663,0.8786021751473773,-0.0786659640905542,28.57557278544852,-0.5451877139774204,1.2023402922196025,0.1271350507416081,1.921652850095016,11.937791933354466,8.530938628592946,0.0,4.0,12.0,-5,-366.04669109236033,1803.7237569060767,-191.71937788518449,121.34,1
2020-03-02,0,-0.0260986749581627,0.5,14.461863129333745,0.3095238095238095,3.0975,0.14,-0.3271373631791736,-0.1382003734826039,-13.407999999999998,21.9384854344572,0.1166666666666666,0,11.836121099111113,99296,-0.3512965964343598,0.79,-48000.0,520.4419889502761,-8.287292817679559,1.6353,-5.399456521739133,6.9626,4.90699699826983,0.0,4056.4,0.03,0.0212765957446807,-0.3010645733244456,-0.1382003734826039,-6.576047907081156e-06,-1000.0,-47000.0,0.3277604480110133,-0.0154868777422804,1.189726300528984,0.0496930968054483,-0.2832683853230896,-0.3629833409750878,-0.6930381912941133,-1.0765832827413129,-0.5786040904142522,-1.939355105902128,-0.0886869371454951,0.7462069079074295,-0.0,-14.814900000000002,0.35,-0.3116504854368931,2.453498499134915,3.132816086612165,37876.0,-50000.0,-0.1000935445892302,-0.5349677300069026,-1.0248444144395783,1.05048460778315,45.3823,-1.4073959856786828,-0.182840731412632,-0.1174386013067529,0.0444734802393933,-0.4231450621291903,-1.574562475068373,-29.5426,-14.814900000000002,-69.7547,-0.4002482562115582,-0.4833644066191069,0.4523906511345461,1.2600000000000002,-2.51,1.97,0.008672322693713,0.8782597098765992,-0.0761884555382215,28.564554729094795,-0.5450176279003547,1.201886331957254,0.1271450858034321,1.9209026775998657,11.939760787641502,8.527899555814974,1.0,4.0,13.0,1,-13.58284630419296,1612.0690607734805,-170.25601995291794,96.02,1
2020-03-03,0,0.194784230023879,1.0,14.170187085093552,0.2941176470588235,4.284,0.76,-0.4655731264119438,-0.2220400489279769,-9.2135,9.674683878964222,0.1333333333333333,0,11.785324443630742,96110,5580.651376146789,0.79,-47000.0,520.4419889502761,-8.287292817679559,1.5453,-4.502542256424357,6.94935,4.891634016684628,0.0,4072.4,-0.0001,-0.0208333333333333,8.627239957138132,-0.2220400489279769,-8.905529284335329e-06,1000.0,-48000.0,0.3391830192530919,-0.2991898376094177,0.9463685476915772,1.798196440055435,-0.0373295688677879,-0.3271373631791736,-0.0260986749581627,-0.6464226236698388,-0.4913634356678255,-0.1896833879971584,-0.0990169972691228,0.999744702916748,0.0,-20.9595,0.7,-0.1663832888025261,4.891634016684628,2.367874945464426,31568.0,-48000.0,-0.0550731624451426,-0.7194501522443767,-0.7684466915972137,0.8412068536937178,41.5535,-1.5572872869464884,-0.1410456629907777,-0.1382003734826039,-0.9291877694726662,-0.1940022197528226,-0.8014818116718522,-21.1768,-20.9595,-53.5795,-0.2919500943848704,-0.1910080809394251,-0.4073715942794104,1.54,-0.3500000000000001,1.89,0.0088173826370725,0.8779324837460198,-0.0727900233826968,28.55367140779257,-0.5449557070106521,1.2014195333686968,0.1276383476227591,1.920234633713472,11.94149923370343,8.52480031939276,1.0,4.0,12.0,-1,101.3738920897757,2229.573480662983,-242.3038039116304,85.39,1
2020-03-04,0,0.4178168936228357,1.0,13.79560280260932,0.2941176470588235,8.2245,1.44,-0.2155277385417174,-0.116508687249754,-9.2195,9.681003359808685,0.0666666666666666,0,11.659234450349985,92756,-0.1112828438948995,0.66,-46000.0,520.4419889502761,-8.287292817679559,1.4880000000000002,-4.177162629757792,6.9232,6.801985457347825,0.0,4106.2,0.0075,-0.0612244897959183,-0.105515063220146,-0.116508687249754,-1.673322892482037e-05,3000.0,-49000.0,0.3466861872720541,-0.2886386315741019,0.5207395274932133,-3.947956584886044,0.3062088698593355,-0.4655731264119438,0.194784230023879,0.0207705064518081,0.5732601268343581,1.5945598960129637,-0.0994206704934563,0.4866757344218105,0.0,-21.4146,0.7,0.0731108930323846,6.801985457347825,2.368466776666884,17184.0,-47000.0,0.02422764207945,-0.3207052749500755,0.0523125436294706,0.3970463871710276,32.6401,-1.522984189797418,-0.1263096292813529,-0.2220400489279769,0.0727949417163243,1.110855084916949,-0.5317191139307419,4.809500000000001,-21.4146,-27.416599999999995,0.1474556024333704,-0.2473591554099007,-0.3299181077383032,4.82,0.6499999999999999,4.470000000000001,0.0091359180817654,0.8776644998896315,-0.0663279595015576,28.54348078379504,-0.5446991431722807,1.2009864229229403,0.1286604361370716,1.919835521653553,11.942943239598216,8.521634550097271,2.0,4.0,12.0,1,217.44945513409456,4280.375138121546,-112.16968492060649,75.96,0
2020-03-05,0,0.8392517991326072,1.0,14.126629647513274,0.2790697674418604,19.1462,2.98,-0.3561715730712343,-0.1944263550667228,-8.255500000000001,8.598219812691683,0.2166666666666666,0,11.84931612683574,100356,0.0723143823482042,0.84,-45000.0,520.4419889502761,-8.287292817679559,1.7680000000000002,-2.7850140056022266,6.94115,2.719860187861568,0.0,4191.8,0.0252,-0.0625,0.0698192867700774,-0.1944263550667228,-3.810724226348585e-05,3000.0,-48000.0,0.3490247275343913,-0.1825485410441609,1.0356418657998634,1.051407402076101,-0.6042101551866657,-0.2155277385417174,0.4178168936228357,0.4504653493559055,1.350341316264792,-4.15212054510628,-0.0544647867264794,0.5414801219190144,0.0,-21.1721,0.7,-0.1736230320270734,2.719860187861568,2.2615776451004272,2058.0,-46000.0,-0.0584833961797175,-0.6297113411899423,1.1586446739968146,0.3887864497767017,25.4608,-0.8137231275100092,-0.1464018061447785,-0.116508687249754,-0.6918608569513753,0.8653504740907698,-0.449410617552981,16.0487,-21.1721,8.542900000000003,-0.0290342098920607,-0.2049053832394153,-0.1601916988489065,2.84,1.04,6.48,0.0097819226584587,0.8776282326933917,-0.0513765758754863,28.537396937680885,-0.5445524291099453,1.2005301778068025,0.1308793774319066,1.9207354969245576,11.944642606452623,8.518533325404869,3.0,4.0,12.0,2,436.7818755706717,9964.486408839775,-185.3666418967418,76.79,0
2020-03-06,0,0.1680340252923321,0.5,14.100319913080217,0.1494252873563218,17.2593,0.27,-0.4297709182682974,-0.2463485846939966,-8.603,8.725993292878687,0.1333333333333333,0,11.629261676703692,88637,0.1193919169447534,0.62,-46000.0,520.4419889502761,-8.287292817679559,1.8933,-0.6992656277986731,6.92995,6.653202326624227,0.0,4120.8,-0.0176,-0.0799999999999999,0.1127856065671088,-0.2463485846939966,-3.511506085259313e-05,4000.0,-50000.0,0.3578191849248622,-0.0667875772932096,0.3579436214233778,0.1839962603071454,-0.0542092536139917,-0.3561715730712343,0.8392517991326072,0.8610722165864454,2.896932396406886,-0.3813371336601907,-0.0435691071011187,0.1722630977333621,0.0,-30.0846,0.35,-0.3629833409750878,3.3266011633121133,2.274802022373983,-11548.0,-45000.0,-0.1174386013067529,-0.8136852795573675,-1.2424599789783035,-0.6930381912941133,3.415,-0.6423238239315001,-0.3162748967148262,-0.1944263550667228,-0.98688573828463,-0.0267502047315469,-1.1747879632339957,12.9753,-30.0846,57.7732,0.0358022081436464,-0.6488350263816047,0.5152598717951855,-0.49,-1.26,8.56,0.0099049802810356,0.8772977756421291,-0.0379157076205287,28.530374683964386,-0.5444631744358849,1.2000672229541862,0.1309875583203732,1.9199919029095087,11.946318871854356,8.515430251438882,3.0,3.0,11.0,-1,87.45196233446232,8982.4644198895,-223.67083149653925,71.89,0
2020-03-09,0,-0.8044615103521362,1.0,14.107633334339445,0.1235955056179775,-0.2135,-2.83,-0.4859470058826486,-0.2937243535370862,-9.135,8.94910492436891,0.1166666666666666,0,11.774733113017076,96783,0.084790755777639,0.75,-47000.0,520.4419889502761,-8.287292817679559,1.9834,-0.1464969982477804,6.9524,6.895265707985712,0.0,3977.8,-0.0376,-0.0208333333333333,0.0813871165762756,-0.2937243535370862,4.438213123729208e-07,1000.0,-48000.0,0.3577301643742581,-0.158809642703475,0.7299364526544074,0.4854524752542397,0.4051905290378068,-0.4297709182682974,0.1680340252923321,-0.7783628353939736,0.2982204473473391,1.9882687097158824,-0.0244940635813235,0.0430297361054529,-0.0,-45.5958,0.7,-0.3271373631791736,6.895265707985712,2.297482589774238,-7967.0,-46000.0,-0.1382003734826039,-0.9638272914676452,29.82384495158174,-0.0260986749581627,3.0975,-0.3542297949942998,-0.193630808947856,-0.2463485846939966,-1.1610276491514848,-1.222278403974972,-1.8549461181352864,-8.438,-45.5958,38.9738,-0.2704192673409312,-0.1742965204457555,-0.1433227649611945,-4.27,-3.24,-2.7,0.0092722168850502,0.8772503654623744,-0.0380521367521367,28.519280266000106,-0.544417707327452,1.199601652026648,0.1286868686868686,1.921019177887177,11.947998214871047,8.512331985647533,2.0,3.0,10.0,-2,-418.6755484816089,-111.11436464088396,-252.9072262659972,65.81,0
2020-03-10,0,-0.237142883295243,1.0,11.322738606663266,0.1956521739130435,-1.4225,-0.53,-0.2585825843524384,-0.1729632034664388,-8.871,8.536952432929487,0.0666666666666666,0,11.978614549941474,94633,-0.9997715318869164,0.71,-46000.0,520.4419889502761,-8.287292817679559,1.8528,0.2086526077978545,6.96385,6.852720361867454,0.0,4072.2,0.0212,-0.0212765957446808,-0.6930329399781967,-0.1729632034664388,2.8941599058370696e-06,1000.0,-47000.0,0.3605085007362815,0.2069905420595054,1.233107361897257,-0.4445929765206381,0.4009061876857214,-0.4859470058826486,-0.8044615103521362,-0.431927113319122,0.2144955103507168,1.9610863451828264,-0.2009464279709957,-0.0360892234563433,-0.0,-42.976,0.7,-0.4655731264119438,6.852720361867454,2.255173982949807,-10338.0,-47000.0,-0.2220400489279769,-0.4791018122881978,-2.217464490149798,0.194784230023879,4.284,-2.8474484784302856,-0.1178900410212961,-0.2937243535370862,-0.1835997775650187,-1.07639468242785,-1.0783497369889607,-20.5687,-42.976,31.563,0.0975889887187959,-0.0921992955499123,0.5061803796689232,-3.51,-0.52,-2.06,0.0090809008134816,0.8769363670076513,-0.0391270186335403,28.508224461268707,-0.5441957856481235,1.1991619649377776,0.1281754658385093,1.9203604241850032,11.947512764864678,8.50904213460567,3.0,4.0,10.0,1,-123.41911384757948,-740.3287292817679,-134.5772345082856,60.88,0
2020-03-11,0,-0.6207024519754558,1.0,10.043759741038242,0.1827956989247312,-9.8487,-1.75,-0.6755135702504124,-0.460476993858995,-8.554499999999999,8.340252094511017,0.25,-1,11.718478241837245,89693,-0.9998231884057972,0.58,-47000.0,520.4419889502761,-8.287292817679559,1.7781000000000002,0.6615437947769864,6.969,4.4394307822077215,0.0,4001.4,-0.0173,0.0217391304347827,-0.6930587708548211,-0.460476993858995,2.047336280640368e-05,-1000.0,-46000.0,0.3711419511248531,-0.459985831708695,0.4134121589289927,2.1342303075279587,-0.3473330970721144,-0.2585825843524384,-0.237142883295243,-1.0385193455982915,-1.0592898520500995,-2.362554675140103,-0.2719593420637951,-0.3046256979249786,0.6207024519754558,-42.4888,0.7,-0.2155277385417174,4.4394307822077215,2.2343332427235088,-12989.0,-46000.0,-0.116508687249754,-1.2011306792622585,-2.4855848613334564,0.4178168936228357,8.2245,-3.751843061571078,-0.484704635938445,-0.1729632034664388,-2.2590651444322307,-0.788736477267788,-1.0177488391464835,-27.108,-42.4888,6.342399999999998,-0.2457426519821149,-0.748624463282797,-0.171347200134593,-2.02,-0.6299999999999999,-5.75,0.0085923179176019,0.8767713669837105,-0.0467372381691233,28.49846525749746,-0.5442976613537885,1.1987019416159277,0.1267183863460046,1.920327478132812,11.946035842425712,8.505903574290866,2.0,4.0,9.0,-1,-323.0396186524195,-5125.677016574584,-351.5656260640267,58.7,0
2020-03-12,0,-0.8783058866995028,1.0,9.017178428203753,0.1458333333333333,-20.3878,-1.87,-0.0483666751076221,-0.0326830932121305,-9.004499999999998,9.08771668097546,0.05,0,11.750731238621851,89335,-0.9998167617903274,0.57,-48000.0,520.4419889502761,-8.287292817679559,1.7667000000000002,4.795314897387315,7.274,6.755046891883829,0.0,3949.0,-0.0171,0.0666666666666666,-0.6930555572578224,-0.0326830932121305,4.3283664090391983e-05,-3000.0,-45000.0,0.3632311156556285,0.3078048979636122,0.4421407187570269,-0.8642039995203414,1.4836007828751083,-0.6755135702504124,-0.6207024519754558,-1.71755768583211,-2.1680230351880154,4.035186704022261,-0.3616893304914342,-0.1567257237728276,-0.0,-45.8486,0.7,-0.3561715730712343,6.755046891883829,2.311318513511638,-7024.0,-47000.0,-0.1944263550667228,-0.0854494049126359,-2.0465344103012457,0.8392517991326072,19.1462,-5.109451219309522,0.025800302967587,-0.460476993858995,0.7759216397932699,-0.0738443763473666,-1.2670923364762046,-20.1743,-45.8486,-33.2194,0.4375803307750265,0.1252563569194513,0.4903534390077731,0.96,-1.09,-8.61,0.0079047999295267,0.8767789989065852,-0.062505503875969,28.49303763267493,-0.5439132187287915,1.198316432470558,0.1251705426356589,1.9203872953705992,11.943765410321664,8.50299454887028,1.0,4.0,9.0,-2,-457.1072625806252,-10610.66718232044,-25.172048591922657,58.44,0
2020-03-13,0,-0.907705191658048,1.0,8.95651913696622,0.2121212121212121,-31.9062,-2.13,-0.0285039289199322,-0.0171720294373139,-8.754000000000001,9.216338695347728,0.45,0,11.939838773780249,94142,-0.9998062272275589,0.68,-49000.0,534.4632768361582,-8.791208791208781,1.735,4.106090231531256,7.2145,6.90562561285221,0.0,3894.2,-0.0098,0.0652173913043479,-0.6930502894799356,-0.0171720294373139,6.914862985547973e-05,-3000.0,-46000.0,0.3554001679303588,0.4012669893483652,0.9126755698937696,-0.933676459461741,0.0379401187331787,-0.0483666751076221,-0.8783058866995028,-1.07573921695038,-1.9368114335368256,0.2524232862279838,-0.3648002887751738,-0.0705099023281217,-0.0,-35.3212,0.7,-0.4297709182682974,6.90562561285221,2.3239882716015576,-10184.0,-48000.0,-0.2463485846939966,-0.0494543166760823,-6.40191303564201,0.1680340252923321,17.2593,-5.143800776113997,0.100266571869439,-0.0326830932121305,0.8245655128347733,-0.670562308362805,-0.2146670003639347,-30.4837,-35.3212,-63.0098,0.2300786554325062,0.3344794120551556,0.4680545666415748,-1.6,1.25,-6.05,0.0071955745293814,0.8768094794254818,-0.0871714175058094,28.495776946667817,-0.543513986126306,1.1979377661100614,0.123423702556158,1.920668622927096,11.941451509257872,8.500104779854828,1.0,4.0,8.0,-3,-485.1350911347533,-17052.69220338983,-15.2343032532519,64.64,0
2020-03-16,0,-2.522846883972355,1.0,10.816968970169397,0.2,-58.9564,-5.86,-0.970747562296858,-0.3813577316305838,-8.613,9.315067646729856,0.4666666666666667,-1,11.76501124013107,83045,-0.9998272635670074,0.67,-51000.0,534.4632768361582,-8.791208791208781,1.9432,2.482595938093324,7.125,4.5794009940941285,0.0,3692.0,-0.046,0.0851063829787233,-0.6930608086134998,-0.3813577316305838,0.0001329883350301,-4000.0,-47000.0,0.3551375133712049,-0.4848005564142094,0.3333220999183751,0.9976407932252678,-0.3358630126768688,-0.0285039289199322,-0.907705191658048,-1.7183853736202186,-0.940022538226245,-2.3158647138915835,-0.2332541742604147,-0.9467571555065712,2.522846883972355,-62.0539,0.7,-0.4859470058826486,4.5794009940941285,2.3336057045947656,-16251.0,-49000.0,-0.2937243535370862,-1.8863566630552544,2.1360690990275364,-0.8044615103521362,-0.2135,-3.2906643641700484,-0.2431573581479799,-0.0171720294373139,-3.2977171223603823,-1.902144431996899,-2.496748209014192,-49.1077,-62.0539,-55.4319,-0.2952339920464456,-0.6436101991176844,-0.3259909137107343,-4.11,-6.0,-0.06,0.0052373373323986,0.8792916371050362,-0.1327358359133127,28.53178348717773,-0.5438446622688529,1.197532706636602,0.1187925696594427,1.927127535850576,11.940581166735358,8.496869670944433,1.0,3.0,7.0,-4,-1348.369012563756,-31510.03073446328,-518.8289231258914,93.98,1
2020-03-17,0,-2.471944982421248,1.0,12.468835420984648,0.0909090909090909,-73.8549,-4.21,-0.7517653449212385,-0.2401318622353443,-10.724,10.45298315516202,0.0333333333333333,-1,11.893887202580608,86698,-0.107913669064748,0.6,-52000.0,534.4632768361582,-8.791208791208781,1.5154,6.119459781586323,7.39,6.7875541846769165,0.0,3682.0,-0.0087,0.1304347826086955,-0.1024786692829372,-0.2401318622353443,0.0001698615466086,-6000.0,-46000.0,0.2897608842094708,-0.4931827605688,0.6818690574917704,1.9072543566840152,-0.0095095339878685,-0.970747562296858,-2.522846883972355,-2.234802099126005,-1.8028749858068829,-0.0651661771905374,0.1012208136331012,-1.469477273226617,2.471944982421248,-78.1389,0.7,-0.2585825843524384,6.7875541846769165,2.4382502336349656,-9412.0,-51000.0,-0.1729632034664388,-1.1392252036936448,9.423863234148484,-0.237142883295243,-1.4225,1.146096814321382,-0.0180918133073673,-0.3813577316305838,-1.7918630390748933,-1.5936390957217452,-2.666729212445127,-53.4671,-78.1389,-66.7259,-0.7033986698136164,-0.2861922185092946,-0.7001733026283055,-2.34,-4.97,-2.39,0.0033214964045149,0.8816468987730249,-0.1897522041763341,28.5943343960858,-0.544005467127826,1.197083140609965,0.1154447022428461,1.9301394480526408,11.940989716042589,8.493593476924195,0.0,3.0,7.0,-5,-1321.1638154635598,-39472.73186440679,-401.79096965846986,115.27,1
2020-03-18,0,-2.815924272598368,1.0,14.751875621440837,0.0909090909090909,-86.7471,-4.13,-0.7274238227146815,-0.189986975908067,-11.5525,11.120538076246982,0.0666666666666666,-1,11.782715856604014,62258,8185.88524590164,0.56,-53000.0,534.4632768361582,-8.791208791208781,1.5360000000000005,11.206772851198156,7.75,6.7513249527343255,0.0,3610.0,-0.0194,0.127659574468085,9.0102887926545,-0.189986975908067,0.0002033495663587,-6000.0,-47000.0,0.1960631471932394,-0.0519102524642691,0.1563546530865343,0.0768456101407792,0.5207636483019795,-0.7517653449212385,-2.471944982421248,-2.1952218206229115,-1.1567024750246209,2.311894170526604,0.4687603050843099,-2.129140883687763,2.815924272598368,-94.9716,0.7,-0.6755135702504124,6.7513249527343255,2.494901375385656,-30498.0,-52000.0,-0.460476993858995,-1.1173229916897511,3.536673350711552,-0.6207024519754558,-9.8487,4.708115880402595,-0.073478288658313,-0.2401318622353443,-1.4971605016578524,-1.90821908094032,-3.233741166221204,-54.840900000000005,-94.9716,-58.82520000000001,-0.6989198937947493,-0.5118960841729642,0.4080755792444258,-2.0,-5.57,0.81,0.0011427902460892,0.884783816066049,-0.2566435085007728,28.68437793848052,-0.5441472123794389,1.196631005223628,0.1121638330757341,1.9329991726444755,11.943161961719094,8.490667964410443,0.0,2.0,6.0,-6,-1505.0081140553991,-46363.1393220339,-388.7813199367733,138.22,1
2020-03-19,0,-2.877791423359309,1.0,16.945872391895968,0.0909090909090909,-92.6416,-2.94,-0.1420200892857142,-0.0327225970252484,-12.93,11.152275198597776,0.1,0,11.479789068764289,34065,6090.803278688524,0.65,-54000.0,534.4632768361582,-8.791208791208781,1.6195,-1.6022821006323906,7.15745,4.550396103839407,0.0,3584.0,-0.0135,0.125,8.71469942174851,-0.0327225970252484,0.0002212647456859,-6000.0,-48000.0,0.1082660609313674,-0.093653414178092,-2.849697857304448,1.9363211130329128,-0.3263709080529557,-0.7274238227146815,-2.815924272598368,-1.9994855366598063,-0.2819278508276963,-2.2046507880444217,0.8792876870322319,0.0524308314997622,-0.0,-111.7878,0.7,-0.0483666751076221,4.550396103839407,2.4975164113996025,-66291.0,-53000.0,-0.0326830932121305,-0.2300015345982141,2.276525259523731,-0.8783058866995028,-20.3878,7.928693963692215,0.1617037580414743,-0.189986975908067,0.6392145961749948,-0.3549445393869543,-3.717043222491916,-33.685199999999995,-111.7878,-32.7198,0.8287274730111438,0.2141514837855201,-0.4014583121417043,2.9200000000000004,-5.92,3.78,-0.001080324976772,0.8880527152014052,-0.3279832432432432,28.78799060713802,-0.543836689504463,1.1962207336627204,0.1098069498069498,1.9341126772576585,11.947025058576374,8.48852498072163,0.0,1.0,5.0,-7,-1538.0738341796082,-49513.53310734464,-75.90452229620658,155.55,1
2020-03-20,0,-1.986082305326563,0.5,18.28106993388731,0.0909090909090909,-84.2574,0.1,-0.8062913907284768,-0.1799261072664648,-12.8715,11.192102137809224,0.4666666666666667,-1,11.79593453593807,95478,8240.02564102564,0.5,-53000.0,534.4632768361582,-8.791208791208781,1.815,-1.2017464827777435,7.1278,4.458443546316923,0.0,3624.0,0.0109,0.0816326530612245,9.016880086155902,-0.1799261072664648,0.0001975132973034,-4000.0,-49000.0,0.1232756356317983,-0.7777874618085445,0.1188524728999388,27.28702643040392,-0.354375143358595,-0.1420200892857142,-2.877791423359309,-1.0783771136685152,-0.002637896718135,-2.4471820665352872,1.0410909254283722,0.216225566567365,1.986082305326563,-101.5167,0.35,-0.0285039289199322,2.2292217731584616,2.500788376354182,6841.0,-54000.0,-0.0171720294373139,-1.4634188741721854,1.1880257197810131,-0.907705191658048,-31.9062,9.32455079692109,0.0664224774275318,-0.0327225970252484,-1.6106792724860506,0.485862677094685,-2.154116330618895,-10.402500000000003,-101.5167,-3.185700000000012,-0.0545260458072383,-0.3765204724601794,-1.1790544511569097,4.31,-0.17,4.63,-0.0026119623072889,0.8894205650466196,-0.3927435956790123,28.871157608392743,-0.544039200848,1.195781007376878,0.1097993827160493,1.9333657905799784,11.9519124388814,8.4870708883782,1.0,2.0,5.0,1,-1061.4880569711463,-45032.48610169492,-430.9331387735249,162.4,1
2020-03-23,0,-2.3787947659826307,1.0,20.388645224171544,0.0909090909090909,-86.078,-2.22,-0.6187653195006556,-0.1232822253078806,-14.788000000000002,10.489662881542818,0.05,-1,11.73630266898552,96528,8011.5,0.49,-54000.0,534.4632768361582,-8.791208791208781,1.8739,-0.072982456140358,7.1198,6.598198081092784,0.0,3508.6,-0.0297,0.0588235294117647,8.988758101228925,-0.1232822253078806,0.0002055882754524,-3000.0,-51000.0,0.1217501637754947,0.3519822427962024,-0.4094307680010179,-0.3625888505590344,0.4408430468531186,-0.8062913907284768,-1.986082305326563,0.144052117989724,1.8624374916099429,2.018797086998656,0.8848760018077646,0.0089974396014181,2.3787947659826307,-85.8645,0.7,-0.970747562296858,6.598198081092784,2.4414477512685986,-255.0,-53000.0,-0.3813577316305838,-1.1595043322122784,-0.0570990332012961,-2.522846883972355,-58.9564,9.571676254002147,0.1704421282292056,-0.1799261072664648,-0.8354823257996802,0.4371295066157374,-1.5743332556304943,0.6691000000000003,-85.8645,31.6213,0.1086585032140259,-0.132818313618007,0.8367827992104118,1.91,0.6099999999999999,6.67,-0.0044440230657124,0.8915222151441355,-0.4588077872012336,28.957922963690933,-0.5440968154344707,1.1953213839890038,0.1080030840400925,1.9337021774569088,11.958417244421328,8.487029667650084,1.0,2.0,5.0,-1,-1271.378445547779,-46005.52994350283,-330.7073402528928,176.1,1
2020-03-24,0,-1.6941992392379273,0.5,21.38901636836469,0.0909090909090909,-72.2007,0.61,-0.7534741523068371,-0.1506613307176763,-15.2315,10.58999790020338,0.15,-1,11.898844452881454,101898,-0.1129032258064516,0.52,-53000.0,534.4632768361582,-8.791208791208781,1.7865000000000002,6.251691474966181,7.852,6.58975062201471,60.0,3598.0,0.0237,0.0192307692307691,-0.1069721195521678,-0.1506613307176763,0.0001692503961031,-1000.0,-52000.0,0.1219474865132697,-0.0017088073855986,0.9283176914584008,0.002273059535323,-0.0291420970323527,-0.6187653195006556,-2.3787947659826307,0.7777457431833208,3.012547842309326,-0.1978035626622061,0.7153980821952035,-0.9418881568547574,1.6941992392379273,-70.7782,0.35,-0.7517653449212385,3.294875311007355,2.4501424761785104,7265.0,-54000.0,-0.2401318622353443,-1.3460815730961646,-0.3146290668741041,-2.471944982421248,-73.8549,8.920180947380041,0.0223018727487624,-0.1232822253078806,-1.2371309792910157,1.183592184121382,-1.4570563559426843,20.4409,-70.7782,74.0866,-0.6114540630211229,-0.4948915679543987,0.4914739531832014,3.55,1.14,8.5,-0.005745837561993,0.8924117883692755,-0.5140788906009245,29.015168735413283,-0.5442581230899965,1.1948746257670888,0.1083898305084745,1.9330068010195376,11.965682729108496,8.487794463438476,2.0,2.0,6.0,1,-905.487277016429,-38588.62271186441,-402.7042644532588,179.94,1
